24 2.2 -896.906 460.282 724.994 1578.86 0.651067 215333
24 2.21 -889.649 454.398 745.023 1789.65 0.648889 210433
24 2.22 -882.375 448.436 764.909 1988.93 0.646596 205510
24 2.23 -874.787 442.058 781.656 2195.8 0.64406 200312
24 2.24 -866.847 434.87 801.211 2466.16 0.640864 194636
24 2.25 -859.044 427.711 815.541 2716.47 0.637574 189049
24 2.26 -850.833 420.117 832.57 2973.28 0.633882 183218
24 2.27 -842.644 411.982 843.405 3248.43 0.629695 177103
24 2.28 -834.426 403.867 850.751 3517.43 0.625327 171128
24 2.29 -826.184 395.348 860.178 3779.75 0.620406 164956
24 2.3 -817.868 386.507 863.174 4052.59 0.615004 158709
24 2.31 -809.35 377.185 866.685 4332.83 0.608974 152277
24 2.32 -800.817 367.584 867.633 4592.69 0.602296 145773
24 2.33 -792.606 358.208 866.17 4825.63 0.595525 139557
24 2.34 -784.223 348.444 862.297 5053.17 0.588017 133238
24 2.35 -775.909 338.753 852.793 5239.23 0.580209 127066
24 2.36 -767.587 328.632 847.781 5429.65 0.571278 120813
24 2.37 -759.555 318.762 836.653 5584.11 0.562175 114844
24 2.38 -751.481 308.837 823.678 5703.67 0.552485 108955
24 2.39 -743.471 298.849 810.482 5793.44 0.542103 103157
24 2.4 -735.674 288.936 796.876 5874.52 0.530859 97582.8
24 2.41 -727.673 278.75 779.927 5925.36 0.518707 91981.9
24 2.42 -720.108 269.091 763.73 5933.69 0.506425 86769.3
24 2.43 -712.841 259.77 747.666 5914.13 0.493526 81852
24 2.44 -705.488 250.238 728.274 5872.56 0.479666 76947.9
24 2.45 -698.453 241.423 711.037 5790.59 0.466301 72472.2
