10 2.2 -159.023 83.2254 100.733 100.113 0.639835 7146.72
10 2.21 -158.078 82.6854 101.831 104.55 0.638354 7067.93
10 2.22 -157.063 82.111 103.143 109.027 0.636765 6984.26
10 2.23 -156.084 81.5223 104.303 114.087 0.635033 6900.31
10 2.24 -155.068 80.9298 105.205 118.636 0.633341 6815.38
10 2.25 -154.086 80.3135 106.359 123.444 0.631421 6728
10 2.26 -153.034 79.6882 107.625 128.446 0.629462 6640.5
10 2.27 -151.997 79.0492 108.491 133.487 0.62742 6551.78
10 2.28 -150.95 78.4041 109.358 137.816 0.625382 6461.42
10 2.29 -149.858 77.711 110.318 143.379 0.623011 6367.34
10 2.3 -148.817 77.0573 110.954 147.775 0.620825 6277.71
10 2.31 -147.747 76.3641 111.623 152.687 0.618417 6184.19
10 2.32 -146.691 75.6832 112.247 157.22 0.615999 6092.7
10 2.33 -145.693 75.0411 112.348 161.483 0.613746 6007.42
10 2.34 -144.626 74.3249 112.697 166.108 0.611074 5912.88
10 2.35 -143.44 73.513 112.971 171.4 0.607926 5806.96
10 2.36 -142.409 72.842 113.368 175.588 0.605322 5720.35
10 2.37 -141.372 72.1268 113.052 179.507 0.602519 5627.7
10 2.38 -140.281 71.3951 113.038 183.027 0.599668 5532.86
10 2.39 -139.205 70.6644 112.544 186.733 0.596707 5439.74
10 2.4 -138.115 69.914 112.941 190.522 0.593451 5345.22
10 2.41 -137.091 69.1989 112.572 193.967 0.590415 5255.95
10 2.42 -136.009 68.4441 112.006 197.251 0.587097 5161.95
10 2.43 -134.956 67.6843 111.491 200.619 0.583703 5068.66
10 2.44 -133.913 66.9411 110.997 203.494 0.580289 4977.64
10 2.45 -132.902 66.2483 110.366 205.834 0.577129 4893.13
10 2.46 -131.808 65.4973 109.699 207.698 0.573641 4800.83
10 2.47 -130.826 64.7529 109.065 210.6 0.569897 4713.12
10 2.48 -129.754 63.9781 108.063 212.748 0.566103 4620.81
10 2.49 -128.786 63.2706 107.331 214.473 0.56245 4537.21
10 2.5 -127.726 62.5109 106.393 216.382 0.558526 4448.57
10 2.51 -126.721 61.7709 105.345 218.035 0.554556 4362.92
10 2.52 -125.759 61.0379 104.35 219.227 0.550563 4278.08
10 2.53 -124.757 60.3176 103.617 220.214 0.546572 4195.36
10 2.54 -123.835 59.6415 102.324 220.835 0.542806 4118.03
10 2.55 -122.843 58.8947 101.081 221.643 0.538522 4033.78
10 2.56 -121.851 58.1811 99.8466 222.107 0.534441 3953.63
10 2.57 -120.889 57.4166 98.6813 222.922 0.529633 3869.57
10 2.58 -119.947 56.7454 97.5206 222.819 0.525547 3794.91
10 2.59 -119.002 56.0531 96.5579 222.528 0.521311 3718.3
10 2.6 -118.134 55.3734 95.423 222.836 0.51676 3645.59
10 2.61 -117.166 54.6461 93.855 222.335 0.511995 3566.49
10 2.62 -116.368 54.0338 92.6529 222.277 0.507947 3502.02
10 2.63 -115.406 53.3285 91.4513 221.269 0.503186 3425.87
10 2.64 -114.517 52.6345 90.3852 220.883 0.497966 3353.52
10 2.65 -113.687 52.0085 89.0807 220.025 0.493554 3287.95
10 2.66 -112.877 51.4067 87.7157 219.227 0.489171 3225.8
10 2.67 -112.048 50.7647 86.3555 217.87 0.484607 3158.76
10 2.68 -111.109 50.0387 85.5582 217.297 0.478433 3086.23
10 2.69 -110.312 49.4384 84.1328 215.775 0.473961 3024.59
10 2.7 -109.564 48.8604 82.5905 214.119 0.469571 2965.46
