2.2 -227.483 118.53 153.177 183.942 0.641885 14454
2.21 -226.04 117.667 155.18 192.399 0.640393 14270.8
2.22 -224.573 116.712 157.901 203.861 0.638495 14074.4
2.23 -222.942 115.698 159.381 215.059 0.636586 13865.7
2.24 -221.401 114.683 162.328 226.395 0.634479 13659.4
2.25 -219.852 113.671 164.065 237.263 0.632441 13454.8
2.26 -218.182 112.57 165.441 248.113 0.630198 13232.6
2.27 -216.656 111.505 167.602 260.672 0.62775 13025
2.28 -214.934 110.351 169.109 271.894 0.625254 12797.4
2.29 -213.408 109.295 169.851 281.86 0.622875 12590.9
2.3 -211.708 108.076 171.647 294.189 0.619908 12357
2.31 -210.118 106.969 172.549 304.213 0.617267 12145
2.32 -208.452 105.77 173.23 315.301 0.614301 11918.7
2.33 -206.805 104.573 173.653 325.314 0.611304 11693.4
2.34 -205.091 103.279 174.09 337.494 0.607814 11456.3
2.35 -203.473 102.108 174.094 345.836 0.604823 11238.8
2.36 -201.827 100.829 174.675 357.2 0.601101 11009.4
2.37 -200.17 99.5787 174.099 365.569 0.597645 10782.3
2.38 -198.466 98.2991 173.628 373.511 0.594034 10551.7
2.39 -196.84 97.0461 173.078 382.504 0.590266 10332.1
2.4 -195.256 95.8291 172.621 389.072 0.586575 10117
