18 2.2 -506.817 261.608 384.056 667.678 0.647167 69907.6
18 2.21 -502.975 258.762 392.556 732.334 0.645069 68576.4
18 2.22 -499.071 255.884 402.376 796.786 0.642865 67245.5
18 2.23 -495.132 252.883 408.416 859.402 0.640537 65866.3
18 2.24 -491.15 249.81 415.284 924.955 0.638032 64477.1
18 2.25 -487.052 246.549 421.606 994.353 0.635267 63023.5
18 2.26 -482.87 243.079 429.011 1070.14 0.632115 61506.1
18 2.27 -478.684 239.562 434.306 1139.73 0.628833 59977.1
18 2.28 -474.521 236.03 438.712 1214.38 0.625387 58478.9
18 2.29 -470.251 232.295 441.35 1285.07 0.621609 56904
18 2.3 -465.989 228.531 443.565 1356.57 0.617727 55346.8
18 2.31 -461.665 224.608 447.436 1429.84 0.61327 53751.8
18 2.32 -457.341 220.644 448.179 1496.12 0.608847 52154.6
18 2.33 -453.013 216.558 447.959 1564.53 0.603921 50542.6
18 2.34 -448.627 212.376 447.572 1627.83 0.598702 48912.6
18 2.35 -444.488 208.379 445.678 1684.7 0.593518 47381
18 2.36 -440.169 204.171 444.654 1738.72 0.587828 45789.4
18 2.37 -435.839 199.836 441.453 1794.2 0.58164 44186.9
18 2.38 -431.636 195.636 437.592 1835 0.575549 42640.7
18 2.39 -427.39 191.397 432.991 1872.86 0.56911 41109.1
18 2.4 -423.234 187.076 428.246 1908.18 0.56207 39577
18 2.41 -419.15 182.844 423.763 1941.21 0.555033 38110.2
18 2.42 -415.126 178.693 417.225 1963.3 0.547787 36682.2
18 2.43 -411.025 174.322 411.791 1987.13 0.53967 35216.7
18 2.44 -407.034 170.114 405.324 1998.96 0.531501 33816.1
18 2.45 -403.169 165.961 397.946 2011.13 0.523177 32470.4
18 2.46 -399.286 161.883 391.153 2009.66 0.514603 31149.9
18 2.47 -395.552 157.872 384.195 2010.73 0.505675 29890.2
18 2.48 -391.833 153.886 376.959 2002.94 0.496624 28648.3
18 2.49 -388.099 149.798 368.987 1996.98 0.486418 27412
18 2.5 -384.433 145.883 361.587 1978.44 0.476535 26228
