1.94419 -1826.07 949.888 649.65 269.527 0.665911 902810
1.94634 -1824.86 949.435 638.928 269.488 0.66591 901951
1.94849 -1824.35 949.295 624.898 260.15 0.665934 901668
1.95064 -1822.95 948.71 653.2 272.463 0.665898 900582
1.95279 -1821.62 948.181 641.755 281.253 0.665877 899597
1.95494 -1820.11 947.546 660.008 286.329 0.665862 898402
1.95709 -1817.88 946.642 669.268 287.634 0.665851 896694
1.95924 -1817.12 946.31 671.7 283.785 0.665858 896058
1.96139 -1815.55 945.541 668.45 299.252 0.665816 894634
1.96354 -1814.19 945.042 669.877 298.854 0.665813 893691
1.96569 -1812.87 944.424 668.891 293.886 0.665824 892514
1.96784 -1810.37 943.514 685.903 306.227 0.665788 890822
1.96999 -1808.94 942.62 690.631 315.842 0.665758 889154
1.97214 -1808.33 942.467 687.771 317.034 0.665754 888870
1.97429 -1806.41 941.634 676.34 316.708 0.665757 887301
1.97644 -1805.74 941.257 697.292 330.473 0.665713 886618
1.97859 -1803.67 940.401 695.113 328.732 0.665714 885004
1.98074 -1801.72 939.358 725.083 356.814 0.665639 883100
1.98289 -1801.56 939.625 690.401 330.854 0.665705 883552
1.98504 -1799.27 938.527 709.527 342.726 0.665668 881514
1.98719 -1798.18 938.223 699.964 348.561 0.665653 880956
1.98934 -1795.77 937.229 728.844 352.545 0.665635 879099
1.99149 -1794.27 936.394 722.453 363.296 0.665609 877556
1.99364 -1792.91 935.624 743.252 391.635 0.665527 876173
1.99579 -1791.64 935.032 725.086 378.287 0.665555 875039
1.99794 -1789.11 933.844 738.442 396.907 0.665505 872857
2.00009 -1788.78 933.905 750.247 392.098 0.665509 872964
2.00224 -1786.42 932.773 741.079 394.617 0.665495 870855
2.00439 -1784.68 931.829 756.847 422.183 0.665423 869151
2.00654 -1783.71 931.819 742.068 392.689 0.665497 869074
2.00869 -1782.76 931.292 764.176 409.888 0.665446 868129
2.01084 -1780.25 929.895 743.846 422.727 0.665408 865555
2.01299 -1777.49 928.768 773.837 432.761 0.665375 863482
2.01514 -1777.96 928.848 751.851 431.711 0.665372 863629
2.01729 -1776.12 927.988 772.168 448.211 0.665327 862065
2.01944 -1774 927.186 790.803 454.222 0.665305 860592
2.02159 -1771.82 926.164 787.707 459.564 0.665288 858710
2.02374 -1770.75 925.341 788.531 476.348 0.665239 857219
2.02589 -1768.04 924.092 794.388 477.643 0.665221 854913
2.02804 -1766.61 923.858 790.356 476.945 0.665226 854481
2.03019 -1764.16 922.591 800.832 498.35 0.665156 852186
2.03234 -1764.14 922.326 800.38 483.274 0.665188 851668
2.03449 -1761.62 921.045 797.524 525.194 0.665077 849392
2.03664 -1759.42 920.306 804.75 509.349 0.665112 848001
2.03879 -1758.69 919.61 819.498 520.932 0.665062 846745
2.04094 -1757.02 918.816 825.044 558.396 0.664978 845362
2.04309 -1754.28 917.359 818.536 540.434 0.664996 842652
2.04524 -1753.08 917.352 824.911 524.866 0.665038 842608
2.04739 -1750.59 915.71 829.594 584.688 0.66488 839721
2.04954 -1748.4 914.656 847.799 579.871 0.664872 837784
