1.69141 -616.126 314.691 107.043 21.0777 0.666199 99066.1
1.69523 -615.465 314.474 109.644 21.3567 0.66619 98930.4
1.69905 -615.769 314.544 106.913 21.3895 0.666189 98974.4
1.70287 -615.074 314.324 109.513 22.2194 0.66617 98837.2
1.7067 -614.268 314.114 116.042 22.8267 0.666152 98706.6
1.71052 -614.108 314.007 111.958 22.9165 0.66615 98639.5
1.71434 -613.86 313.917 112.488 23.4879 0.666136 98584.1
1.71816 -612.897 313.614 118.24 24.9767 0.666101 98396.8
1.72199 -612.713 313.551 116.598 24.8156 0.666103 98357.1
1.72581 -612.273 313.424 118.983 25.3569 0.666089 98278.2
1.72963 -612.42 313.434 117.629 25.3854 0.666088 98285
1.73345 -611.21 313.023 119.239 26.2156 0.666065 98029.1
1.73727 -610.981 312.939 119.216 26.6446 0.666057 97977
1.7411 -610.532 312.788 120.335 27.1947 0.666041 97883.7
1.74492 -609.896 312.54 125.273 29.2971 0.665992 97732.2
1.74874 -609.461 312.465 123.25 27.9101 0.666021 97683.3
1.75256 -608.926 312.296 125.64 28.7493 0.665999 97579.1
1.75639 -608.81 312.255 126.679 28.4477 0.666003 97552.9
1.76021 -608.199 312.048 128.492 29.9558 0.665971 97426.8
1.76403 -607.594 311.8 130.062 31.3469 0.665935 97274.5
1.76785 -607.204 311.71 131.809 30.8992 0.66594 97217.9
1.77167 -606.262 311.351 131.697 32.233 0.66591 96996.6
1.7755 -606.043 311.311 130.857 31.5148 0.665921 96970.6
1.77932 -605.639 311.168 129.536 31.1327 0.665928 96880.8
1.78314 -605.247 311.044 130.722 31.7102 0.665913 96804.7
1.78696 -604.909 310.857 138.35 35.2694 0.665832 96695
1.79079 -603.874 310.556 140.82 34.7993 0.665834 96507.3
1.79461 -603.268 310.376 141.665 34.8371 0.66583 96395.5
1.79843 -603.053 310.252 140.702 35.4743 0.665811 96320.1
1.80225 -602.087 309.914 143.547 36.4423 0.665784 96112.6
1.80607 -602.159 309.907 141.44 36.7071 0.665778 96108.6
1.8099 -601.332 309.625 145.976 38.3478 0.665737 95936.9
1.81372 -600.66 309.402 147.828 38.769 0.665722 95799.9
1.81754 -600.139 309.254 147.563 39.3356 0.665707 95709.3
1.82136 -599.556 309.064 149.757 40.0455 0.665687 95593.6
1.82519 -598.814 308.77 153.174 40.9024 0.66566 95413.8
1.82901 -598.595 308.638 153.334 42.7884 0.665614 95335.8
