2.2 -103.026 54.1559 60.0817 46.7133 0.6378 3035.63
2.21 -102.421 53.8376 60.7412 48.5114 0.636346 3005.69
2.22 -101.84 53.5402 61.2337 50.0671 0.635024 2977.7
2.23 -101.214 53.2116 62.0428 52.0248 0.633417 2947.49
2.24 -100.686 52.9221 62.3578 53.574 0.632049 2920.75
2.25 -100.061 52.5923 63.0097 55.2657 0.630448 2890.3
2.26 -99.453 52.2601 63.4285 56.9547 0.628813 2859.84
2.27 -98.8292 51.9228 63.9051 58.7883 0.627115 2829.42
2.28 -98.2148 51.5757 64.4534 60.6598 0.625282 2798.36
2.29 -97.6176 51.2456 64.8441 62.3248 0.623558 2768.84
2.3 -96.9558 50.8789 65.168 64.0316 0.621627 2735.93
2.31 -96.3956 50.5677 65.3439 65.5544 0.619999 2708.52
2.32 -95.7057 50.1701 65.789 67.5629 0.617787 2673.78
2.33 -95.118 49.829 65.969 69.2088 0.615846 2644.18
2.34 -94.445 49.4444 66.1546 70.8333 0.613693 2610.5
2.35 -93.8403 49.0906 66.3482 72.4299 0.611618 2580.09
2.36 -93.2012 48.7205 66.5706 73.8355 0.609427 2547.94
2.37 -92.5667 48.3536 66.5388 75.3 0.607284 2516.53
2.38 -91.9513 47.9842 66.537 76.8413 0.605048 2485.37
2.39 -91.3374 47.6178 66.6623 78.2336 0.602717 2454.43
2.4 -90.6866 47.2263 66.5652 79.687 0.600302 2421.57
