2.2 -159.023 83.2254 100.733 100.113 0.639835 7146.72
2.21 -158.078 82.6854 101.831 104.55 0.638354 7067.93
2.22 -157.063 82.111 103.143 109.027 0.636765 6984.26
2.23 -156.084 81.5223 104.303 114.087 0.635033 6900.31
2.24 -155.068 80.9298 105.205 118.636 0.633341 6815.38
2.25 -154.086 80.3135 106.359 123.444 0.631421 6728
2.26 -153.034 79.6882 107.625 128.446 0.629462 6640.5
2.27 -151.997 79.0492 108.491 133.487 0.62742 6551.78
2.28 -150.95 78.4041 109.358 137.816 0.625382 6461.42
2.29 -149.858 77.711 110.318 143.379 0.623011 6367.34
2.3 -148.817 77.0573 110.954 147.775 0.620825 6277.71
2.31 -147.747 76.3641 111.623 152.687 0.618417 6184.19
2.32 -146.691 75.6832 112.247 157.22 0.615999 6092.7
2.33 -145.693 75.0411 112.348 161.483 0.613746 6007.42
2.34 -144.626 74.3249 112.697 166.108 0.611074 5912.88
2.35 -143.44 73.513 112.971 171.4 0.607926 5806.96
2.36 -142.409 72.842 113.368 175.588 0.605322 5720.35
2.37 -141.372 72.1268 113.052 179.507 0.602519 5627.7
2.38 -140.281 71.3951 113.038 183.027 0.599668 5532.86
2.39 -139.205 70.6644 112.544 186.733 0.596707 5439.74
2.4 -138.115 69.914 112.941 190.522 0.593451 5345.22
